stt,material,material_description,dvt,ton_dau_ky,nhap_trong_ky,xuat_tra_lai,chuyen_mdsd,xuat_sx,xuat_khac,ton_cuoi_ky,ghi_chu
2926,1000493041,珍珠棉;;;;;FW517-KM,EA,0.0,152.0,0.0,0.0,152.0,0.0,0.0,chênh lệch=91.00
2927,1000493042,珍珠棉;;;;;FW519-KM,EA,0.0,93.0,0.0,0.0,93.0,0.0,0.0,FIFO; chênh lệch=158.00
2928,1000493100,塑膠墊;腳墊;下;PP;黑色;;GM111F;,EA,0.0,15470.0,0.0,0.0,8421.0,0.0,7049.0,chênh lệch=120.00
2929,1000493101,支撐管;車架;Φ50xΦ200x2.5Tx1234.4L;左;;Q195;GM1,EA,0.0,274.0,0.0,0.0,158.0,0.0,116.0,
2930,1000493102,支撐管;車架;Φ50xΦ200x2.5Tx1234.4L;右;;Q195;GM1,EA,0.0,274.0,0.0,0.0,158.0,0.0,116.0,
2931,1000493106,連接管;;Φ50x100x3.0Tx504.8L;下;;;GM111F,EA,0.0,280.0,0.0,0.0,234.0,0.0,46.0,
2932,1000493107,螺絲組;半成品;;;;;GM111F;,EA,0.0,237.0,0.0,0.0,137.0,0.0,100.0,
2933,1000493125,支撐管;;Φ50xΦ200x2.5tx1234.4L;左;;;GM113F,EA,0.0,274.0,0.0,0.0,204.0,0.0,70.0,
2934,1000493127,支撐管;;Φ50xΦ200x2.5tx1234.4L;右;;;GM113F,EA,0.0,364.0,0.0,0.0,244.0,0.0,120.0,
2935,1000493131,連接管;基座;Φ50xΦ100x3.0tx579.5L;下;;;GM113F,EA,0.0,240.0,0.0,0.0,240.0,0.0,0.0,chênh lệch=40.00
2936,1000493155,選擇片貼標;選擇片;10LBS;;PC;;;GM111F,EA,0.0,304.0,0.0,0.0,145.0,0.0,159.0,
2937,1000493157,使用說明貼標;護蓋;;;PVC;前下;英文;GM111F,EA,0.0,309.0,0.0,0.0,145.0,0.0,164.0,
2938,1000493158,使用說明貼標;護蓋;;;PVC;後下;英文;GM111F,EA,0.0,316.0,0.0,0.0,145.0,0.0,171.0,
2939,1000493168,使用說明貼標;護蓋;;;PVC;後上;英文;GM111F,EA,0.0,339.0,0.0,0.0,145.0,0.0,194.0,
2940,1000493170,使用說明貼標;護蓋;;;PVC;前上;英文;GM111F,EA,0.0,309.0,0.0,0.0,145.0,0.0,164.0,
2941,1000493174,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM111F,EA,0.0,252.0,0.0,0.0,145.0,0.0,107.0,
2942,1000493176,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM111F,EA,0.0,252.0,0.0,0.0,145.0,0.0,107.0,
2943,1000493396,上層選擇片貼標;選擇片;20LBS;;PC;;;GM214B,EA,0.0,42.0,0.0,0.0,39.0,0.0,3.0,
2944,1000493402,固定片;;下;SPHC;164x53x18x3T;;GM120F;,EA,0.0,250.0,0.0,0.0,57.0,0.0,193.0,
2945,1000493403,支撐片;;下;SPHC;64x50x5.0T;;GM120F;,EA,0.0,500.0,0.0,0.0,110.0,0.0,390.0,
2946,1000493404,支撐管;;□20x40x2.0tx89L;下;;;GM120F,EA,0.0,90.0,0.0,0.0,80.0,0.0,10.0,
2947,1000493406,瓦楞紙板;車架;;420x630;;保護車架包材,EA,0.0,20.0,0.0,0.0,0.0,0.0,20.0,
2948,1000493646,序號貼標;;基座組;;;;;GM114F,EA,0.0,80.0,0.0,0.0,0.0,0.0,80.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+80
2949,1000493660,使用說明貼標;護蓋;;;PVC;前下;;GM114F,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
2950,1000493663,使用說明貼標;護蓋;;;PVC;後下;;GM114F,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
2951,1000493669,序號貼標;;車架組;;;;;GM114F,EA,0.0,80.0,0.0,0.0,0.0,0.0,80.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+80
2952,1000493672,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM114F,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
2953,1000493673,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM114F,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
2954,1000493675,阻力旋鈕組;組裝;;輔助選擇片;GM111F;;,EA,0.0,559.0,0.0,0.0,198.0,0.0,361.0,chênh lệch=40.00
2955,1000493682,使用說明貼標;護蓋;;;PVC;前上;英文;GM114F,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
2956,1000493684,使用說明貼標;護蓋;;;PVC;後上;英文;GM114F,EA,0.0,355.0,0.0,0.0,234.0,0.0,121.0,chênh lệch=40.00
2957,1000493692,感應組;組裝;;輔助選擇片;GM111F;;,EA,0.0,559.0,0.0,0.0,197.0,0.0,362.0,chênh lệch=40.00
2958,1000493707,螺絲組;半成品;;;;;GM113F;,EA,0.0,347.0,0.0,0.0,166.0,0.0,181.0,chênh lệch=40.00
2959,1000493774,支撐管;車架;50x200x2.5Tx1234.4L;左;;;GM120F,EA,0.0,250.0,0.0,0.0,40.0,0.0,210.0,
2960,1000493776,固定片-加工;;;鍍黑鋅;;TM747K;,EA,0.0,12200.0,0.0,0.0,6933.0,0.0,5267.0,
2961,1000493777,支撐管;選擇片;150x75x3tx735L;下;;;GM120F,EA,0.0,120.0,0.0,0.0,40.0,0.0,80.0,
2962,1000493778,防護片;滑輪;下;SPHC;80.2x38x6.9x2.0T;;GM120F;,EA,0.0,370.0,0.0,0.0,71.0,0.0,299.0,
2963,1000493786,連接管;基座;φ50x100x3.0tx671L;右;;;GM120F,EA,0.0,250.0,0.0,0.0,40.0,0.0,210.0,
2964,1000493788,連接管;基座;φ50x100x3.0tx1232L;左;;;GM120F,EA,0.0,250.0,0.0,0.0,40.0,0.0,210.0,
2965,1000493855,螺絲組;半成品;;;;;GM120F;,EA,0.0,90.0,0.0,0.0,22.0,0.0,68.0,
2966,1000493862,使用說明貼標;護蓋;;;PVC;前上;英文;GM120F,EA,0.0,90.0,0.0,0.0,27.0,0.0,63.0,
2967,1000493863,使用說明貼標;護蓋;;;PVC;後上;英文;GM120F,EA,0.0,90.0,0.0,0.0,27.0,0.0,63.0,
2968,1000493866,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM120F,EA,0.0,90.0,0.0,0.0,27.0,0.0,63.0,
2969,1000493867,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM120F,EA,0.0,90.0,0.0,0.0,27.0,0.0,63.0,
2970,1000493868,使用說明貼標;護蓋;;;PVC;前下;;GM120F,EA,0.0,90.0,0.0,0.0,28.0,0.0,62.0,
2971,1000493869,使用說明貼標;護蓋;;;PVC;後下;;GM120F,EA,0.0,90.0,0.0,0.0,28.0,0.0,62.0,
2972,1000493977,使用說明貼標;護蓋;指導圖;;PVC;前下;;GM113F,EA,0.0,318.0,0.0,0.0,137.0,0.0,181.0,
2973,1000493978,使用說明貼標;護蓋;指導圖;;PVC;後下;;GM113F,EA,0.0,318.0,0.0,0.0,137.0,0.0,181.0,
2974,1000494010,使用說明貼標;護蓋;;;PVC;前上;英文;GM113F,EA,0.0,358.0,0.0,0.0,177.0,0.0,181.0,chênh lệch=40.00
2975,1000494012,使用說明貼標;護蓋;;;PVC;後上;英文;GM113F,EA,0.0,358.0,0.0,0.0,177.0,0.0,181.0,chênh lệch=40.00
2976,1000494032,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM113F,EA,0.0,318.0,0.0,0.0,137.0,0.0,181.0,
2977,1000494033,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM113F,EA,0.0,318.0,0.0,0.0,137.0,0.0,181.0,
2978,1000494049,連接管;;Φ50.0x100.0x3.0Tx446.8;下;;Q195;GM11,EA,0.0,200.0,0.0,0.0,158.0,0.0,42.0,
2979,1000494051,選擇片貼標;選擇片;20LBS;;PC;;;GM114F,EA,0.0,487.0,0.0,0.0,293.0,0.0,194.0,chênh lệch=40.00
2980,1000494210,支撐管;車架;φ50xφ100x1183.81Lx3.0T;;;Q195;FW5,EA,0.0,1245.0,0.0,0.0,1245.0,0.0,0.0,
2981,1000494270,棧板;;;;1140x1070x125;B包使用,EA,0.0,151.0,0.0,0.0,142.0,0.0,9.0,
2982,1000494273,螺絲組;半成品;;;;;GM114F;,EA,0.0,344.0,0.0,0.0,172.0,0.0,172.0,
2983,1000494282,外紙箱;;;2380x760x475;;GM239,EA,0.0,5.0,0.0,0.0,0.0,0.0,5.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (bù sản phẩm lỗi): delta=+5
2984,1000494587,螺絲組;半成品;;;;;MS20E;,EA,0.0,10.0,0.0,0.0,0.0,0.0,10.0,
2985,1000495297,支撐管;;Φ50xΦ200x2.5tx1234.4L;左;;;GM127F-KM,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2986,1000495320,葫蘆鉤子;;φ9(46mmx90mm-Pin11L);不鏽鋼;;,EA,0.0,2090.0,0.0,0.0,240.0,0.0,1850.0,
2987,1000495386,端塞;橢圓管;;EPDM;深灰色;Φ50.0x120.0x3.0t;PL212;,EA,0.0,10608.0,0.0,0.0,4907.0,0.0,5701.0,chênh lệch=40.00
2988,1000495391,端塞;橢圓管;;EPDM;;Φ50x150x3T;GM106;,EA,0.0,3842.0,0.0,0.0,1969.0,0.0,1873.0,chênh lệch=60.00
2989,1000495457,固定銷;升降;上;42CrMo;鍍白鋅;TM747K;Φ15x48L;,EA,0.0,12403.0,0.0,0.0,6933.0,0.0,5470.0,
2990,1000495462,"固定片;電源線;;SPHC;2.0T;烤漆;黑平光,TM747K;",EA,0.0,11300.0,0.0,0.0,6933.0,0.0,4367.0,
2991,1000495463,"限位片;電源線;;;;烤漆;黑平光,TM747K;",EA,0.0,12200.0,0.0,0.0,7263.0,0.0,4937.0,
2992,1000495479,基管;;φ50xφ120x3.0tx790L;下;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2993,1000495480,基管;;φ50xφ120x3.0tx472L;下;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2994,1000495481,基管;;φ50xφ120x3.0tx1127.3L;上;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2995,1000495482,握把;;φ25.4xx3.0tx486.9L;右;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2996,1000495483,握把;;φ25.4xx3.0tx648L;左;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2997,1000495488,基管;;φ50xφ100x3.0tx1129.2L;左;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
2998,1000495489,固定片;滑輪;上;SPHC;44x35x3.0T;;GM120F;,EA,0.0,250.0,0.0,0.0,69.0,0.0,181.0,
2999,1000495495,連接管;拆卸;φ50x100x3.0tx556.8L;;;;GM127F,EA,0.0,188.0,0.0,0.0,188.0,0.0,0.0,
3000,1000495497,固定片;連接管;下;SPHC;6.0T;;GM127F;,EA,0.0,2038.0,0.0,0.0,1368.0,0.0,670.0,
3001,1000495502,螺絲組;半成品;;;;;GM127F-KM;,EA,0.0,244.0,0.0,0.0,244.0,0.0,0.0,
3002,1000495506,使用說明貼標;護蓋;;;PVC;前下;英文;GM127F,EA,0.0,267.0,0.0,0.0,260.0,0.0,7.0,
3003,1000495507,使用說明貼標;護蓋;;;PVC;後下;英文;GM127F,EA,0.0,267.0,0.0,0.0,260.0,0.0,7.0,
3004,1000495523,固定銷;升降;下;42CrMo;鍍白鋅;TM747K;φ15x65L;,EA,0.0,12403.0,0.0,0.0,6933.0,0.0,5470.0,
3005,1000495526,固定銷;升降;下;42CrMo;;TM747K;φ15x65L;,EA,0.0,2900.0,0.0,0.0,0.0,0.0,2900.0,chênh lệch=30.00; tồn điều chỉnh (Chênh lệch số lượng): delta=+30
3006,1000495547,"固定片;滾輪;前;SPHC;3.0T;烤漆;TM747K,黑平光;",EA,0.0,22154.0,0.0,0.0,14126.0,0.0,8028.0,
3007,1000495704,連接板;連接管;;SPHC;185x83.0x6.0t;;GT17;,EA,0.0,1010.0,0.0,0.0,338.0,0.0,672.0,
3008,1000495725,固定座;輔助選擇片;;POM(塑膠鋼);黑色;;GM111F;,EA,0.0,9959.0,0.0,0.0,5585.0,0.0,4374.0,chênh lệch=80.00
3009,1000495726,滑塊;輔助選擇片;;;黑色;;GM111F;IGUS B160,EA,0.0,31312.0,0.0,0.0,17000.0,0.0,14312.0,
3010,1000495754,上層選擇片組;;;焊接;;GM111F-KM,EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+60
3011,1000495760,規格貼標;輔助選擇片;7.5LBS;;PC;;;GM111F,EA,0.0,3427.0,0.0,0.0,1920.0,0.0,1507.0,chênh lệch=40.00
3012,1000495761,規格貼標;輔助選擇片;15LBS;;PC;;;GM114F,EA,0.0,683.0,0.0,0.0,291.0,0.0,392.0,chênh lệch=40.00
3013,1000495844,使用說明貼標;護蓋;;;PVC;前上;英文;GM127F,EA,0.0,267.0,0.0,0.0,260.0,0.0,7.0,
3014,1000495845,使用說明貼標;護蓋;;;PVC;後上;英文;GM127F,EA,0.0,267.0,0.0,0.0,260.0,0.0,7.0,
3015,1000495855,外紙箱;基座;;1270x760x710;;GM127F-KM,EA,0.0,288.0,0.0,0.0,210.0,0.0,78.0,
3016,1000495858,保麗龍組;基座;;;;GM127F-KM,EA,0.0,288.0,0.0,0.0,16.0,0.0,272.0,
3017,1000495860,膠合板;;;1220x720x5.0T;;GM127F-KM,EA,0.0,18.0,0.0,0.0,16.0,0.0,2.0,
3018,1000495983,滾輪組;後;Φ89;;JR02,EA,0.0,9970.0,0.0,0.0,6503.0,0.0,3467.0,
3019,1000496497,軸心;轉動;;42CrMo;;PL210K;Φ20x227.4;,EA,0.0,118.0,0.0,0.0,0.0,0.0,118.0,
3020,1000496678,連接片;車架基管;左;SPHC;200x98.7x53.4x4.0T;;PL22,EA,0.0,401.0,0.0,0.0,362.0,0.0,39.0,
3021,1000496785,選擇片貼標;選擇片;10LBS;;PC;;;GM125F,EA,0.0,518.0,0.0,0.0,237.0,0.0,281.0,chênh lệch=40.00
3022,1000496787,選擇片貼標;選擇片;10LBS;;PC;;;GM231F,EA,0.0,170.0,0.0,0.0,38.0,0.0,132.0,
3023,1000496788,選擇片貼標;選擇片;10LBS;;PC;;;GM123F,EA,0.0,225.0,0.0,0.0,148.0,0.0,77.0,
3024,1000497042,套筒;轉動;;20#;;PL211K;Φ26xΦ12x49.5;,EA,0.0,928.0,0.0,0.0,208.0,0.0,720.0,
3025,1000497063,選擇片貼標;選擇片;10LBS;;PC;;;GM113F,EA,0.0,2906.0,0.0,0.0,1723.0,0.0,1183.0,chênh lệch=60.00
3026,1000497238,軸心套(鑽孔);;;20CrMo;;PL04K-KM;镀锌;焊接用,EA,0.0,4452.0,0.0,0.0,2172.0,0.0,2280.0,
3027,1000497268,握把-加工;;上;;Φ25.4;PPL09K-KM;,EA,0.0,218.0,0.0,0.0,0.0,0.0,218.0,
3028,1000497272,握把-加工;;下;;Φ25.4;PPL09K-KM;,EA,0.0,218.0,0.0,0.0,0.0,0.0,218.0,
3029,1000497548,泡棉;止擋;上;EVA 泡棉;;;GM111F;,EA,0.0,7908.0,0.0,0.0,4330.0,0.0,3578.0,chênh lệch=80.00
3030,1000497564,掛勾組-加工;輔助選擇片;;鉚接;;GM111F;,EA,0.0,8106.0,0.0,0.0,5476.0,0.0,2630.0,
3031,1000497568,彈簧;壓縮;Φ20×Φ15×15L;65Mn;染黑;波形;LM20-L5,EA,0.0,3954.0,0.0,0.0,2165.0,0.0,1789.0,chênh lệch=40.00
3032,1000497574,掛棒桿;;;20CrMo;;PL08K-KM;;,EA,0.0,236.0,0.0,0.0,0.0,0.0,236.0,
3033,1000497626,螺絲組;半成品;;;;;MS20F;,EA,0.0,20.0,0.0,0.0,0.0,0.0,20.0,
3034,1000497693,套筒;;前;20CrMo;;PL700-KM;φ26x110L;支撐組,EA,0.0,24.0,0.0,0.0,0.0,0.0,24.0,
3035,1000497702,連接軸套;;;20#;;PL700-KM;Φ70xΦ50x130L;升降組,EA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
3036,1000497729,把手;;長;20CrMo;;PL700-KM;Φ25.4x360L;升降組,EA,0.0,12.0,0.0,0.0,0.0,0.0,12.0,
3037,1000497731,把手;;;20CrMo;;PL700-KM;φ25.4x207L;升降,EA,0.0,22.0,0.0,0.0,0.0,0.0,22.0,
3038,1000497748,固定片;;;SPHC;100x50.8x10.0t;;PL700-KM;緩衝墊,EA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
3039,1000497758,泡棉;調整握把;;;;Φ24x5.0Tx225;PL700-KM;,EA,0.0,100.0,0.0,0.0,0.0,0.0,100.0,
3040,1000497759,泡棉;調整握把;;;;Φ24x5.0Tx100;PL700-KM;,EA,0.0,100.0,0.0,0.0,0.0,0.0,100.0,
3041,1000497769,連接片;;;;;;PL700-KM;鍍鉻;190x159.3x35.5x5.0t,EA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
3042,1000497842,管;圓型;STK400;25.4x3.0Tx5800;;內刮,EA,0.0,110.0,0.0,0.0,31.105000000000004,0.0,78.895,
3043,1000497877,連接板;拆卸;;SPHC;150.0x111.6x26.2x6.0T;;PL50,EA,0.0,409.0,0.0,0.0,104.0,0.0,305.0,
3044,1000497878,套筒;;;20CrMo;;PL50K;Φ15.7x50L;,EA,0.0,888.0,0.0,0.0,416.0,0.0,472.0,122/123=điều chỉnh; chênh lệch=1000.00; tồn điều chỉnh (Đã nhập kho nhưng chưa khai báo): delta=-800
3045,1000497880,連接片;拆卸;;SPHC;150x111.6x26.2x6.0t;;PL50K;,EA,0.0,409.0,0.0,0.0,104.0,0.0,305.0,
3046,1000497885,轉軸;;;42CrMo;鍍白鋅;PL50K;φ20.0x133.7L;,EA,0.0,1088.0,0.0,0.0,418.0,0.0,670.0,122/123=điều chỉnh; chênh lệch=778.00; tồn điều chỉnh (Đã nhập kho nhưng chưa khai báo): delta=-578
3047,1000497888,間隔環;;;42CrMo;;PL50K;Φ15xΦ10.2x2.0L;,EA,0.0,2200.0,0.0,0.0,106.0,0.0,2094.0,
3048,1000497898,固定片;背墊管;;SPHC;132x90x57x5.0t;;PL50K;,EA,0.0,409.0,0.0,0.0,84.0,0.0,325.0,
3049,1000497899,襯套;;;20#;;PL50K;Φ20x29L;,EA,0.0,392.0,0.0,0.0,104.0,0.0,288.0,
3050,1000497904,固定架;;;SPHC;114x63.5x51x6.0t;;PL50K;,EA,0.0,1636.0,0.0,0.0,416.0,0.0,1220.0,
3051,1000497909,固定軸;;;20CrMo;;;Φ15x56.5L;PL50K,EA,0.0,164.0,0.0,0.0,104.0,0.0,60.0,chênh lệch=213.00; tồn điều chỉnh (Đã nhập kho nhưng chưa khai báo): delta=-213
3052,1000497915,止擋板;;;SPHC;50x43x11.4x3.0t;;PL50K;,EA,0.0,97.0,0.0,0.0,47.0,0.0,50.0,
3053,1000497921,膠合板;;;;;PL700-KM,EA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
3054,1000498029,五合板;;;;1000x595x8;GM212,EA,0.0,281.0,0.0,0.0,164.0,0.0,117.0,
3055,1000498066,外紙箱;基座紙箱;;;1660x570x1160;GM120F,EA,0.0,70.0,0.0,0.0,8.0,0.0,62.0,
3056,1000498076,軸套;;;20#;鍍硬鉻;;Φ30x19.2;PL50K,EA,0.0,1276.0,0.0,0.0,832.0,0.0,444.0,122/123=điều chỉnh; chênh lệch=400.00
3057,1000498229,心軸-加工;擺臂;;鍍白鋅;φ20x200;PL08K-KM;,EA,0.0,1612.0,0.0,0.0,566.0,0.0,1046.0,
3058,1000498233,五金零件組;半成品;;;;;PL50K;,EA,0.0,257.0,0.0,0.0,106.0,0.0,151.0,
3059,1000498469,連接片;車架;;SPHC;193.11x182.0x6.0T;;PL220K;,EA,0.0,584.0,0.0,0.0,334.0,0.0,250.0,
3060,1000498470,固定管;車架;φ76.2x3.0tx584L;;;Q195;PL220K,EA,0.0,167.0,0.0,0.0,167.0,0.0,0.0,
3061,1000498476,軸心套(鑽孔);;;20CrMo;;PL220K;Φ26x57;,EA,0.0,1930.0,0.0,0.0,1448.0,0.0,482.0,
3062,1000498490,連接片;FRAME;;SPHC;100.0x163.0x4.0T;;PL220K,EA,0.0,2404.0,0.0,0.0,1448.0,0.0,956.0,
3063,1000498508,五金零件組;半成品;;;;;PL220K-KM;,EA,0.0,339.0,0.0,0.0,262.0,0.0,77.0,
3064,1000498617,踏板;腳墊;;SPHC;635.32x612x55.17x6.0T;;PL218,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
3065,1000498647,心軸;調整;;42CrMo;熱處理;PL218K-KM;Φ25x96.5L;,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
3066,1000498667,掛棒組-加工;;;鍍鉻;;PL218K-KM;,EA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,
3067,1000498792,瓦楞紙板;護蓋;;2000x1300;;,EA,0.0,20.0,0.0,0.0,0.0,0.0,20.0,
3068,1000499125,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM127F,EA,0.0,267.0,0.0,0.0,260.0,0.0,7.0,
3069,1000499126,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM127F,EA,0.0,267.0,0.0,0.0,260.0,0.0,7.0,
3070,1000499143,規格貼標;輔助選擇片;3.4KG;;PC;;;GM111F,EA,0.0,4439.0,0.0,0.0,2544.0,0.0,1895.0,chênh lệch=40.00
3071,1000499144,規格貼標;輔助選擇片;6.8KG;;PC;;;GM114F,EA,0.0,713.0,0.0,0.0,321.0,0.0,392.0,chênh lệch=40.00
3072,1000499299,軸心套(鑽孔);;;20#;;φ22x46.5L;FW535;焊接用,EA,0.0,766.0,0.0,0.0,314.0,0.0,452.0,
3073,1000499751,支撐管;車架;50x200x1234.4L;右;;Q195;GM119F,EA,0.0,192.0,0.0,0.0,73.0,0.0,119.0,
3074,1000499768,使用說明貼標;護蓋;;;PVC;前下;英文;GM119F,EA,0.0,285.0,0.0,0.0,135.0,0.0,150.0,
3075,1000499769,使用說明貼標;護蓋;;;PVC;後下;英文;GM119F,EA,0.0,285.0,0.0,0.0,135.0,0.0,150.0,
3076,1000499771,使用說明貼標;護蓋;;;PVC;前上;英文;GM119F,EA,0.0,345.0,0.0,0.0,145.0,0.0,200.0,
3077,1000499772,使用說明貼標;護蓋;;;PVC;後上;英文;GM119F,EA,0.0,285.0,0.0,0.0,135.0,0.0,150.0,
3078,1000499784,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM119F,EA,0.0,346.0,0.0,0.0,146.0,0.0,200.0,
3079,1000499785,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM119F,EA,0.0,346.0,0.0,0.0,146.0,0.0,200.0,
3080,1000499822,管;擺臂;φ60x3.0tx1014L;右;;Q195;GM117F,EA,0.0,160.0,0.0,0.0,140.0,0.0,20.0,
3081,1000499827,管;擺臂;φ60x3.0tx1014L;左;;Q195;GM117F,EA,0.0,160.0,0.0,0.0,140.0,0.0,20.0,
3082,1000499829,螺絲組;半成品;;;;;GM117F;,EA,0.0,181.0,0.0,0.0,107.0,0.0,74.0,
3083,1000499836,上層選擇片貼標;選擇片;10LBS;;PC;;;GM213B,EA,0.0,354.0,0.0,0.0,253.0,0.0,101.0,
3084,1000499837,上層選擇片貼標;選擇片;;;PC;;;GM111F,EA,0.0,375.0,0.0,0.0,137.0,0.0,238.0,
3085,1000499838,上層選擇片貼標;選擇片;20LBS;;PC;;;GM114F,EA,0.0,534.0,0.0,0.0,283.0,0.0,251.0,chênh lệch=40.00
3086,1000499839,使用說明貼標;護蓋;;;PVC;前下;英文;GM117F,EA,0.0,199.0,0.0,0.0,124.0,0.0,75.0,
3087,1000499840,使用說明貼標;護蓋;;;PVC;後下;英文;GM117F,EA,0.0,199.0,0.0,0.0,124.0,0.0,75.0,
3088,1000499842,使用說明貼標;護蓋;;;PVC;前上;英文;GM117F,EA,0.0,199.0,0.0,0.0,124.0,0.0,75.0,
3089,1000499843,使用說明貼標;護蓋;;;PVC;後上;英文;GM117F,EA,0.0,199.0,0.0,0.0,124.0,0.0,75.0,
3090,1000499848,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM117F,EA,0.0,199.0,0.0,0.0,124.0,0.0,75.0,
3091,1000499849,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM117F,EA,0.0,199.0,0.0,0.0,124.0,0.0,75.0,
3092,1000499861,固定套;;;20#;;FW336K;Ø48x95;,EA,0.0,4153.0,0.0,0.0,3700.0,0.0,453.0,
3093,1000499875,滑套組;座椅;下;;GM114;;SKF,EA,0.0,726.0,0.0,0.0,402.0,0.0,324.0,
3094,1000499989,螺絲組;半成品;;;;;GM119F;,EA,0.0,322.0,0.0,0.0,102.0,0.0,220.0,
3095,1000499997,螺絲組;半成品;;;;;GM123F;,EA,0.0,211.0,0.0,0.0,130.0,0.0,81.0,
3096,1000499998,使用說明貼標;護蓋;;;PVC;前下;英文;GM123F,EA,0.0,225.0,0.0,0.0,104.0,0.0,121.0,
3097,1000499999,使用說明貼標;護蓋;;;PVC;後下;英文;GM123F,EA,0.0,225.0,0.0,0.0,104.0,0.0,121.0,
3098,1000500001,使用說明貼標;護蓋;;;PVC;前上;英文;GM123F,EA,0.0,225.0,0.0,0.0,104.0,0.0,121.0,
3099,1000500002,使用說明貼標;護蓋;;;PVC;後上;英文;GM123F,EA,0.0,225.0,0.0,0.0,104.0,0.0,121.0,
3100,1000500007,使用說明貼標;護蓋;多國語言;;PVC;前上;;GM123F,EA,0.0,225.0,0.0,0.0,104.0,0.0,121.0,
3101,1000500008,使用說明貼標;護蓋;多國語言;;PVC;後上;;GM123F,EA,0.0,225.0,0.0,0.0,104.0,0.0,121.0,
3102,1000500023,連接管;;φ50x100x3.0tx520.4L;下;;Q195;GM123F,EA,0.0,182.0,0.0,0.0,140.0,0.0,42.0,
3103,1000500033,五金零件包;;;;FW209K-KM;;,EA,0.0,1002.0,0.0,0.0,760.0,0.0,242.0,
3104,1000500035,主座管;;Φ75.6x3.0Tx1555L;;;;FW209K-KM,EA,0.0,274.0,0.0,0.0,273.0,0.0,1.0,
3105,1000500085,支撐管;;Φ50xΦ200x2.5tx1234.4L;左;;;GM118F,EA,0.0,220.0,0.0,0.0,120.0,0.0,100.0,
3106,1000500092,穩定管;連接組-GM;φ50x100x3.0x585.3L;下;;;GM118F,EA,0.0,200.0,0.0,0.0,194.0,0.0,6.0,
3107,1000500094,商品條碼貼標;;;;;;;GM118F,EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+60
3108,1000500095,序號貼標;;GM118F;;;;;,EA,0.0,60.0,0.0,0.0,0.0,0.0,60.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+60
3109,1000500096,序號貼標;車架;;;;;;GM118F,EA,0.0,120.0,0.0,0.0,0.0,0.0,120.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+120
3110,1000500097,序號貼標;紙箱;;;;;;GM118F,EA,0.0,120.0,0.0,0.0,0.0,0.0,120.0,thử khuôn/chưa nhập kho→tồn kho; tồn điều chỉnh (vật liệu thử khuôn.): delta=+120
